2022-03-19 23:47:40,907 INFO    Thread-29 :41116 [upload_job.py:push():137] Uploaded file E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\conda-environment.yaml
2022-03-19 23:47:40,924 INFO    Thread-32 :41116 [upload_job.py:push():137] Uploaded file E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\requirements.txt
2022-03-19 23:47:40,976 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:40,976 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:41,091 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:41,091 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:41,205 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:41,205 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:41,237 INFO    Thread-31 :41116 [upload_job.py:push():137] Uploaded file E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\files\output.log
2022-03-19 23:47:41,322 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:41,322 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:41,437 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:41,437 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:41,453 INFO    Thread-11 :41116 [sender.py:transition_state():392] send defer: 8
2022-03-19 23:47:41,454 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:41,454 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 8
2022-03-19 23:47:41,454 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:41,454 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 8
2022-03-19 23:47:41,543 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:43,467 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 9
2022-03-19 23:47:43,467 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:43,467 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:43,483 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 9
2022-03-19 23:47:43,483 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:43,483 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 9
2022-03-19 23:47:43,483 INFO    SenderThread:41116 [sender.py:transition_state():392] send defer: 10
2022-03-19 23:47:43,483 DEBUG   SenderThread:41116 [sender.py:send():235] send: final
2022-03-19 23:47:43,483 DEBUG   SenderThread:41116 [sender.py:send():235] send: footer
2022-03-19 23:47:43,483 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: defer
2022-03-19 23:47:43,483 INFO    HandlerThread:41116 [handler.py:handle_request_defer():164] handle defer: 10
2022-03-19 23:47:43,483 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: defer
2022-03-19 23:47:43,483 INFO    SenderThread:41116 [sender.py:send_request_defer():388] handle sender defer: 10
2022-03-19 23:47:43,596 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: poll_exit
2022-03-19 23:47:43,596 DEBUG   SenderThread:41116 [sender.py:send_request():249] send_request: poll_exit
2022-03-19 23:47:43,596 INFO    SenderThread:41116 [file_pusher.py:join():150] waiting for file pusher
2022-03-19 23:47:44,019 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: sampled_history
2022-03-19 23:47:44,019 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: get_summary
2022-03-19 23:47:44,019 DEBUG   HandlerThread:41116 [handler.py:handle_request():141] handle_request: shutdown
2022-03-19 23:47:44,019 INFO    HandlerThread:41116 [handler.py:finish():778] shutting down handler
2022-03-19 23:47:44,493 INFO    WriterThread:41116 [datastore.py:close():281] close: E:\project\nlp_cnn-main\wandb\run-20220319_234647-cut35xg8\run-cut35xg8.wandb
2022-03-19 23:47:44,912 INFO    SenderThread:41116 [sender.py:finish():1078] shutting down sender
2022-03-19 23:47:44,912 INFO    SenderThread:41116 [file_pusher.py:finish():145] shutting down file pusher
2022-03-19 23:47:44,912 INFO    SenderThread:41116 [file_pusher.py:join():150] waiting for file pusher
2022-03-19 23:47:45,111 INFO    MainThread:41116 [internal.py:handle_exit():82] Internal process exited
